5.46	-0.143074	2.01693
5.47	-0.122799	2.03817
5.48	-0.10231	2.05953
5.49	-0.0816077	2.08097
5.5	-0.0606904	2.1025
5.51	-0.0395576	2.12408
5.52	-0.0182087	2.1457
5.53	0.0033564	2.16733
5.54	0.0251379	2.18897
5.55	0.0471357	2.21057
5.56	0.0693492	2.23213
5.57	0.091778	2.25361
5.58	0.114421	2.27498
5.59	0.137277	2.29621
5.6	0.160345	2.31728
5.61	0.183622	2.33815
5.62	0.207107	2.35878
5.63	0.230797	2.37915
5.64	0.254689	2.3992
5.65	0.27878	2.41891
5.66	0.303066	2.43823
5.67	0.327543	2.45712
5.68	0.352206	2.47553
5.69	0.377052	2.49343
5.7	0.402073	2.51076
5.71	0.427265	2.52747
5.72	0.45262	2.54352
5.73	0.478133	2.55885
5.74	0.503795	2.57341
5.75	0.529598	2.58716
5.76	0.555535	2.60003
5.77	0.581596	2.61198
5.78	0.607771	2.62295
5.79	0.634051	2.63289
5.8	0.660426	2.64174
5.81	0.686883	2.64946
5.82	0.713411	2.65598
5.83	0.739998	2.66125
5.84	0.766631	2.66524
5.85	0.793298	2.66788
5.86	0.819984	2.66914
5.87	0.846676	2.66896
5.88	0.873359	2.6673
5.89	0.900017	2.66413
5.9	0.926636	2.65941
5.91	0.9532	2.65311
5.92	0.979693	2.64519
5.93	1.0061	2.63563
5.94	1.0324	2.62442
5.95	1.05858	2.61152
5.96	1.08462	2.59694
5.97	1.11051	2.58067
5.98	1.13623	2.5627
5.99	1.16176	2.54303
6	1.18709	2.52168
6.01	1.21219	2.49866
6.02	1.23706	2.47398
6.03	1.26166	2.44769
6.04	1.286	2.41979
6.05	1.31006	2.39034
6.06	1.33381	2.35936
6.07	1.35724	2.32692
6.08	1.38034	2.29305
6.09	1.40309	2.25781
6.1	1.42549	2.22126
6.11	1.44752	2.18347
6.12	1.46916	2.1445
6.13	1.4904	2.10443
6.14	1.51124	2.06332
6.15	1.53167	2.02125
6.16	1.55166	1.9783
6.17	1.57123	1.93455
6.18	1.59035	1.89007
6.19	1.60903	1.84496
6.2	1.62725	1.79929
6.21	1.64501	1.75314
6.22	1.66231	1.7066
6.23	1.67914	1.65974
6.24	1.6955	1.61264
6.25	1.7114	1.56539
6.26	1.72681	1.51805
6.27	1.74176	1.4707
6.28	1.75623	1.42342
