152.5	-0.595371	0.117234	0	0
153	-0.445621	0.462587	0	0
153.5	-0.155202	0.662833	0	0
154	0.18278	0.647393	0	0
154.5	0.450798	0.392092	0	0
155	0.542667	-0.0351092	0	0
155.5	0.413702	-0.463976	0	0
156	0.112913	-0.701566	0	0
156.5	-0.23696	-0.65482	0	0
157	-0.502243	-0.374111	0	0
157.5	-0.595428	0.0121061	0	0
158	-0.494898	0.376879	0	0
158.5	-0.237478	0.62053	0	0
159	0.0945078	0.66633	0	0
159.5	0.388708	0.474525	0	0
160	0.532829	0.0849389	0	0
160.5	0.462337	-0.357323	0	0
161	0.20072	-0.656249	0	0
161.5	-0.145292	-0.685019	0	0
162	-0.440144	-0.458432	0	0
162.5	-0.581798	-0.0914196	0	0
163	-0.53158	0.285342	0	0
163.5	-0.311846	0.565905	0	0
164	0.00655473	0.668178	0	0
164.5	0.318218	0.540248	0	0
165	0.50822	0.196979	0	0
165.5	0.495811	-0.244203	0	0
166	0.279634	-0.59312	0	0
166.5	-0.0529738	-0.696038	0	0
167	-0.369241	-0.530309	0	0
167.5	-0.555206	-0.191264	0	0
168	-0.555369	0.189876	0	0
168.5	-0.377041	0.500801	0	0
169	-0.0789959	0.654272	0	0
169.5	0.241675	0.588945	0	0
170	0.470406	0.298314	0	0
170.5	0.513985	-0.128532	0	0
171	0.347844	-0.514749	0	0
171.5	0.0375452	-0.687787	0	0
172	-0.291496	-0.587947	0	0
172.5	-0.516622	-0.285362	0	0
173	-0.566218	0.092354	0	0
173.5	-0.432066	0.427022	0	0
174	-0.160298	0.626098	0	0
174.5	0.161355	0.620808	0	0
175	0.421187	0.386904	0	0
175.5	0.517179	-0.0139933	0	0
176	0.403942	-0.424155	0	0
176.5	0.123937	-0.660822	0	0
177	-0.209002	-0.629884	0	0
177.5	-0.467239	-0.37169	0	0
178	-0.564315	-0.00535698	0	0
178.5	-0.476177	0.346327	0	0
179	-0.235749	0.585223	0	0
179.5	0.0794195	0.636435	0	0
180	0.362515	0.461339	0	0
180.5	0.506124	0.0960904	0	0
181	0.446951	-0.32464	0	0
181.5	0.204066	-0.616331	0	0
182	-0.123929	-0.655072	0	0
182.5	-0.408456	-0.448315	0	0
183	-0.550082	-0.10139	0	0
183.5	-0.508867	0.26044	0	0
184	-0.303985	0.533247	0	0
184.5	-0.00212226	0.636726	0	0
185	0.296416	0.520795	0	0
185.5	0.481896	0.198861	0	0
186	0.476324	-0.219627	0	0
186.5	0.276049	-0.556077	0	0
187	-0.0384682	-0.662943	0	0
187.5	-0.341858	-0.513454	0	0
188	-0.52416	-0.193878	0	0
188.5	-0.529859	0.171061	0	0
189	-0.363877	0.471773	0	0
189.5	-0.081441	0.622798	0	0
190	0.224926	0.564957	0	0
190.5	0.445844	0.291979	0	0
191	0.491937	-0.112496	0	0
191.5	0.338308	-0.482316	0	0
192	0.045231	-0.653462	0	0
192.5	-0.269182	-0.565542	0	0
193	-0.487405	-0.28097	0	0
193.5	-0.539095	0.0798768	0	0
194	-0.414523	0.402386	0	0
194.5	-0.1569	0.595913	0	0
195	0.150038	0.593942	0	0
195.5	0.399526	0.373644	0	0
196	0.494055	-0.00644677	0	0
196.5	0.389604	-0.39768	0	0
197	0.125121	-0.627141	0	0
197.5	-0.192278	-0.603309	0	0
198	-0.440872	-0.360854	0	0
198.5	-0.536727	-0.0114256	0	0
199	-0.455237	0.326651	0	0
199.5	-0.227062	0.557418	0	0
200	0.0736549	0.608216	0	0
200.5	0.344638	0.442584	0	0
201	0.483295	0.0956161	0	0
201.5	0.429064	-0.305048	0	0
202	0.199314	-0.585029	0	0
202.5	-0.113067	-0.62584	0	0
203	-0.385801	-0.431806	0	0
203.5	-0.523115	-0.101155	0	0
204	-0.485543	0.246115	0	0
204.5	-0.290692	0.508707	0	0
205	-0.00243819	0.608517	0	0
205.5	0.28295	0.498015	0	0
206	0.460575	0.191166	0	0
206.5	0.456182	-0.207407	0	0
207	0.266137	-0.52867	0	0
207.5	-0.0334917	-0.63264	0	0
208	-0.323595	-0.492233	0	0
208.5	-0.498816	-0.18762	0	0
209	-0.505165	0.162314	0	0
209.5	-0.346755	0.451191	0	0
210	-0.076601	0.595781	0	0
210.5	0.216255	0.539594	0	0
211	0.427057	0.278107	0	0
211.5	0.470812	-0.107725	0	0
212	0.324172	-0.460029	0	0
212.5	0.0445337	-0.623669	0	0
213	-0.255797	-0.540737	0	0
213.5	-0.464577	-0.269144	0	0
214	-0.514023	0.0767805	0	0
214.5	-0.394411	0.386281	0	0
215	-0.147352	0.571083	0	0
215.5	0.146321	0.567352	0	0
216	0.384091	0.354792	0	0
216.5	0.47315	-0.00883185	0	0
217	0.372292	-0.381405	0	0
217.5	0.119179	-0.59936	0	0
218	-0.184054	-0.576174	0	0
218.5	-0.421328	-0.344088	0	0
219	-0.512227	-0.00894677	0	0
219.5	-0.43301	0.315386	0	0
220	-0.213376	0.535594	0	0
220.5	0.0748512	0.581635	0	0
221	0.333159	0.420023	0	0
221.5	0.463698	0.0866783	0	0
222	0.40968	-0.295322	0	0
222.5	0.188746	-0.56061	0	0
223	-0.110078	-0.597713	0	0
223.5	-0.370165	-0.410891	0	0
224	-0.500071	-0.0933253	0	0
224.5	-0.462088	0.239906	0	0
225	-0.273532	0.490536	0	0
225.5	0.00345622	0.583033	0	0
226	0.275824	0.473024	0	0
226.5	0.44323	0.17652	0	0
227	0.435839	-0.204413	0	0
227.5	0.251714	-0.508748	0	0
228	-0.0356106	-0.604882	0	0
228.5	-0.312332	-0.468106	0	0
229	-0.47803	-0.174811	0	0
229.5	-0.481359	0.161242	0	0
230	-0.32685	0.437164	0	0
230.5	-0.0663697	0.572326	0	0
231	0.213678	0.513403	0	0
231.5	0.412739	0.258767	0	0
232	0.450586	-0.111316	0	0
232.5	0.306782	-0.445481	0	0
233	0.0376262	-0.597604	0	0
233.5	-0.249202	-0.514457	0	0
234	-0.446752	-0.251874	0	0
234.5	-0.490713	0.0807972	0	0
235	-0.372532	0.376748	0	0
235.5	-0.133264	0.550435	0	0
236	0.148309	0.541105	0	0
236.5	0.373397	0.331872	0	0
237	0.454038	-0.0185704	0	0
237.5	0.352893	-0.372815	0	0
238	0.107974	-0.576214	0	0
238.5	-0.182246	-0.548886	0	0
239	-0.407049	-0.323015	0	0
239.5	-0.490214	-1.92006e-05	0	0
240	-0.409946	0.310562	0	0
240.5	-0.196005	0.518376	0	0
241	0.0812566	0.556358	0	0
241.5	0.326505	0.394674	0	0
242	0.446587	0.0714703	0	0
242.5	0.389261	-0.29297	0	0
243	0.173883	-0.541457	0	0
243.5	-0.113003	-0.570606	0	0
244	-0.359885	-0.386803	0	0
244.5	-0.480092	-0.0797903	0	0
245	-0.438629	0.239885	0	0
245.5	-0.253519	0.477229	0	0
246	0.0139926	0.559621	0	0
246.5	0.273446	0.446382	0	0
247	0.428871	0.156702	0	0
247.5	0.415378	-0.208284	0	0
248	0.233949	-0.49446	0	0
248.5	-0.043044	-0.579142	0	0
249	-0.306366	-0.441905	0	0
249.5	-0.460741	-0.157098	0	0
250	-0.458278	0.166001	0	0
250.5	-0.304884	0.428117	0	0
251	-0.0521054	0.551538	0	0
251.5	0.215649	0.486546	0	0
252	0.401735	0.235319	0	0
252.5	0.431011	-0.121123	0	0
253	0.286954	-0.436691	0	0
253.5	0.0260683	-0.574363	0	0
254	-0.247714	-0.487135	0	0
254.5	-0.432714	-0.230532	0	0
255	-0.46875	0.090201	0	0
255.5	-0.349327	0.372185	0	0
256	-0.115768	0.532891	0	0
256.5	0.154546	0.515023	0	0
257	0.366191	0.305842	0	0
257.5	0.436197	-0.0337866	0	0
258	0.331889	-0.3699	0	0
258.5	0.0928163	-0.556499	0	0
259	-0.185248	-0.521494	0	0
259.5	-0.396717	-0.298713	0	0
260	-0.470058	0.0137836	0	0
260.5	-0.386228	0.310596	0	0
261	-0.175848	0.504562	0	0
261.5	0.0915433	0.531932	0	0
262	0.323382	0.367122	0	0
262.5	0.431225	0.0515608	0	0
263	0.367979	-0.296042	0	0
263.5	0.155768	-0.526143	0	0
264	-0.120354	-0.544215	0	0
264.5	-0.353595	-0.360314	0	0
265	-0.462369	-0.061943	0	0
265.5	-0.415114	0.244521	0	0
266	-0.231322	0.467507	0	0
266.5	0.027997	0.537611	0	0
267	0.274536	0.418341	0	0
267.5	0.416605	0.132958	0	0
268	0.394694	-0.217202	0	0
268.5	0.213612	-0.484235	0	0
269	-0.0544583	-0.554805	0	0
269.5	-0.304326	-0.414093	0	0
270	-0.446002	-0.135668	0	0
270.5	-0.435659	0.175143	0	0
271	-0.281302	0.422733	0	0
271.5	-0.0348115	0.532577	0	0
272	0.220938	0.458987	0	0
272.5	0.393046	0.208692	0	0
273	0.411748	-0.13551	0	0
273.5	0.265192	-0.432028	0	0
274	0.0110113	-0.553068	0	0
274.5	-0.249999	-0.458932	0	0
275	-0.42142	-0.206087	0	0
275.5	-0.447685	0.103653	0	0
276	-0.325033	0.371277	0	0
276.5	-0.0956899	0.517489	0	0
277	0.163888	0.488827	0	0
277.5	0.361418	0.277325	0	0
278	0.419099	-0.0530703	0	0
278.5	0.309531	-0.371037	0	0
279	0.074656	-0.53913	0	0
279.5	-0.191797	-0.493872	0	0
280	-0.389229	-0.271916	0	0
280.5	-0.451155	0.0312553	0	0
281	-0.361895	0.314199	0	0
281.5	-0.153548	0.493109	0	0
282	0.104677	0.507878	0	0
282.5	0.322721	0.337711	0	0
283	0.416932	0.0281159	0	0
283.5	0.345857	-0.302984	0	0
284	0.135142	-0.513439	0	0
284.5	-0.130974	-0.518156	0	0
285	-0.350166	-0.331919	0	0
285.5	-0.446175	-0.0408383	0	0
286	-0.391403	0.252579	0	0
286.5	-0.207404	0.460282	0	0
287	0.0445627	0.516364	0	0
287.5	0.278047	0.388995	0	0
288	0.405645	0.106204	0	0
288.5	0.373608	-0.229729	0	0
289	0.191233	-0.476759	0	0
289.5	-0.068826	-0.531258	0	0
290	-0.305093	-0.384926	0	0
290.5	-0.432989	-0.11141	0	0
291	-0.413205	0.187508	0	0
291.5	-0.256396	0.419907	0	0
292	-0.0152566	0.514686	0	0
292.5	0.228549	0.430601	0	0
293	0.385817	0.179551	0	0
293.5	0.392445	-0.153198	0	0
294	0.241822	-0.430144	0	0
294.5	-0.00666519	-0.53292	0	0
295	-0.254977	-0.429873	0	0
295.5	-0.411979	-0.179246	0	0
296	-0.427086	0.120091	0	0
296.5	-0.299776	0.372925	0	0
297	-0.073653	0.503386	0	0
297.5	0.175414	0.46221	0	0
298	0.35819	0.246753	0	0
298.5	0.402248	-0.07532	0	0
299	0.285955	-0.374898	0	0
299.5	0.0542129	-0.523162	0	0
300	-0.200881	-0.465831	0	0
300.5	-0.383657	-0.243147	0	0
301	-0.432958	0.0514454	0	0
301.5	-0.336922	0.320307	0	0
302	-0.129584	0.48312	0	0
302.5	0.11983	0.483738	0	0
303	0.323631	0.306656	0	0
303.5	0.403108	0.00204294	0	0
304	0.322852	-0.312532	0	0
304.5	0.112559	-0.502297	0	0
305	-0.143938	-0.49204	0	0
305.5	-0.348661	-0.301951	0	0
306	-0.43087	-0.0173008	0	0
306.5	-0.367333	0.263046	0	0
307	-0.182103	0.454624	0	0
307.5	0.0629642	0.495303	0	0
308	0.283109	0.358365	0	0
308.5	0.395311	0.0771466	0	0
309	0.351923	-0.2447	0	0
309.5	0.167202	-0.470926	0	0
310	-0.0853293	-0.507946	0	0
310.5	-0.307743	-0.354552	0	0
311	-0.420996	-0.0850123	0	0
311.5	-0.390632	0.202151	0	0
312	-0.230363	0.418704	0	0
312.5	0.00594562	0.497197	0	0
313	0.23766	0.40124	0	0
313.5	0.37932	0.148411	0	0
314	0.372774	-0.173146	0	0
314.5	0.217075	-0.429917	0	0
315	-0.0262626	-0.51322	0	0
315.5	-0.261763	-0.399928	0	0
316	-0.403639	-0.150554	0	0
316.5	-0.406562	0.13865	0	0
317	-0.273625	0.376209	0	0
317.5	-0.0501554	0.489852	0	0
318	0.188363	0.434879	0	0
318.5	0.355754	0.214454	0	0
319	0.385211	-0.0996391	0	0
319.5	0.261239	-0.380383	0	0
320	0.0320585	-0.507788	0	0
320.5	-0.21167	-0.437171	0	0
321	-0.379224	-0.212802	0	0
321.5	-0.414991	0.0735822	0	0
322	-0.31126	0.328027	0	0
322.5	-0.104339	0.473819	0	0
323	0.136313	0.459102	0	0
323.5	0.32536	0.274112	0	0
324	0.389232	-0.0259155	0	0
324.5	0.298908	-0.323636	0	0
325	0.0884607	-0.491835	0	0
325.5	-0.158488	-0.46552	0	0
326	-0.348295	-0.270658	0	0
326.5	-0.415908	0.00800093	0	0
327	-0.342748	0.275072	0	0
327.5	-0.155684	0.449739	0	0
328	0.0825991	0.473924	0	0
328.5	0.288991	0.326451	0	0
329	0.385022	0.0463722	0	0
329.5	0.329461	-0.261145	0	0
330	0.141829	-0.465808	0	0
330.5	-0.103295	-0.484385	0	0
331	-0.311506	-0.32307	0	0
331.5	-0.409422	-0.0570324	0	0
332	-0.367685	0.218281	0	0
332.5	-0.203362	0.418324	0	0
333	0.0282832	0.479532	0	0
333.5	0.247573	0.370768	0	0
334	0.372933	0.1157	0	0
334.5	0.352452	-0.194482	0	0
335	0.191132	-0.430408	0	0
335.5	-0.0472028	-0.493378	0	0
336	-0.269615	-0.369054	0	0
336.5	-0.395762	-0.120453	0	0
337	-0.385777	0.158606	0	0
337.5	-0.246635	0.380341	0	0
338	-0.0256157	0.476254	0	0
338.5	0.202088	0.406581	0	0
339	0.353471	0.180707	0	0
339.5	0.367615	-0.125268	0	0
340	0.235447	-0.386564	0	0
340.5	0.00867004	-0.492332	0	0
341	-0.223467	-0.407721	0	0
341.5	-0.375271	-0.181203	0	0
342	-0.396845	0.0970189	0	0
342.5	-0.284865	0.336598	0	0
343	-0.0781351	0.464543	0	0
343.5	0.153542	0.433619	0	0
344	0.327268	0.240219	0	0
344.5	0.374865	-0.0551212	0	0
345	0.273979	-0.335409	0	0
345.5	0.0632195	-0.481314	0	0
346	-0.173986	-0.438302	0	0
346.5	-0.348407	-0.238243	0	0
347	-0.400824	0.0345042	0	0
347.5	-0.317517	0.287935	0	0
348	-0.12838	0.444944	0	0
348.5	0.102949	0.451796	0	0
349	0.295066	0.293266	0	0
349.5	0.374288	0.0143933	0	0
350	0.306077	-0.278234	0	0
350.5	0.115383	-0.460632	0	0
351	-0.122152	-0.46018	0	0
351.5	-0.31573	-0.290568	0	0
352	-0.39776	-0.0279434	0	0
352.5	-0.344156	0.235219	0	0
353	-0.175534	0.418083	0	0
353.5	0.0513101	0.461198	0	0
354	0.257691	0.339085	0	0
354.5	0.366133	0.0818058	0	0
355	0.331247	-0.216451	0	0
355.5	0.164164	-0.430826	0	0
356	-0.068988	-0.472909	0	0
356.5	-0.277904	-0.337228	0	0
357	-0.387811	-0.0893233	0	0
357.5	-0.364453	0.179337	0	0
358	-0.218861	0.384645	0	0
358.5	-0.000404301	0.462056	0	0
359	0.216028	0.377118	0	0
359.5	0.350797	0.145778	0	0
360	0.349159	-0.151539	0	0
360.5	0.208652	-0.392659	0	0
361	-0.015534	-0.476238	0	0
361.5	-0.235678	-0.37735	0	0
362	-0.371245	-0.148637	0	0
362.5	-0.378186	0.121197	0	0
363	-0.257716	0.345362	0	0
363.5	-0.0512678	0.454722	0	0
364	0.171001	0.407004	0	0
364.5	0.328806	0.205129	0	0
365	0.359645	-0.085001	0	0
365.5	0.248047	-0.347091	0	0
366	0.0371722	-0.470126	0	0
366.5	-0.189879	-0.410163	0	0
367	-0.348437	-0.204897	0	0
367.5	-0.385235	0.0617177	0	0
368	-0.291543	0.301006	0	0
368.5	-0.10041	0.439652	0	0
369	0.123553	0.428565	0	0
369.5	0.300795	0.258855	0	0
370	0.362703	-0.0183161	0	0
370.5	0.281673	-0.295249	0	0
371	0.0881189	-0.45475	0	0
371.5	-0.141399	-0.435022	0	0
372	-0.319861	-0.257143	0	0
372.5	-0.385589	0.00183509	0	0
373	-0.319883	0.252376	0	0
373.5	-0.147024	0.417387	0	0
374	0.0746233	0.441787	0	0
374.5	0.267491	0.306138	0	0
375	0.358481	0.0471024	0	0
375.5	0.308991	-0.238387	0	0
376	0.136342	-0.430506	0	0
376.5	-0.0911753	-0.45143	0	0
377	-0.286091	-0.304457	0	0
377.5	-0.379338	-0.0575092	0	0
378	-0.342372	0.200299	0	0
378.5	-0.190379	0.388531	0	0
379	0.0251361	0.446803	0	0
379.5	0.229689	0.34635	0	0
380	0.347274	0.109942	0	0
380.5	0.329609	-0.177849	0	0
381	0.180949	-0.397998	0	0
381.5	-0.0401721	-0.459061	0	0
382	-0.247786	-0.345983	0	0
382.5	-0.36668	-0.115371	0	0
383	-0.358744	0.145619	0	0
383.5	-0.22982	0.353745	0	0
